t,accCmpX,accCmpY,accCmpZ
2146,-7.25352,6.4882,-6.39822
2147,-8.59503,1.4425,-1.07325
2148,-9.53895,-1.81423,-1.84
2149,-9.99506,-0.571651,-1.69792
2150,-10.1609,0.0541325,-0.936679
2151,-10.1321,-0.148868,-1.27375
2152,-9.54916,2.85056,-5.74854
2153,-7.54302,6.29291,-12.5565
2154,-9.68808,1.72858,-3.92154
2155,-10.0496,-0.0110498,-1.09027
2156,-9.72068,1.45297,-3.09741
2157,-9.29133,3.26884,-6.85999
2158,-8.5488,4.6661,-8.73092
2159,-7.67297,5.9568,-9.63491
2160,-6.62776,7.08261,-10.4077
2161,-8.39577,3.45826,-2.70171
2162,-9.52754,-0.517168,-0.234272
2163,-9.55069,-1.85045,-3.0215
2164,-9.63906,-2.35853,-6.89446
2165,-9.71527,-2.16882,-11.6155
2166,-9.75661,-1.8003,-5.99993
2167,-9.79901,-0.956525,-1.78541
2168,-9.82002,-1.13144,-3.31485
2169,-9.86242,-1.07592,-4.65715
2170,-9.88412,-0.805369,-1.67396
2171,-9.9019,-0.478527,-0.233919
2172,-9.91614,-0.206895,0.542309
2173,-9.92737,-0.0120766,0.593804
2174,-9.65517,0.45844,-0.512085
2175,-8.77073,2.73713,-4.13973
2176,-7.23532,5.74437,-7.40685
2177,-7.60756,4.46722,-4.55684
2178,-7.94655,3.04354,-3.13841
2179,-8.26179,1.59703,-2.04058
2180,-7.78303,3.61858,-3.90138
2181,-7.25183,5.39677,-5.73934
2182,-8.41202,3.85463,-4.6909
2183,-9.26688,2.43472,-3.53019
2184,-6.76753,4.54565,-5.09705
2185,-3.20007,6.02141,-7.78244
2186,0.931917,6.38697,-10.8446
2187,-0.698265,-0.997985,-8.93826
2188,-2.26416,-7.76175,-8.27186
2189,-3.74697,-8.90374,-10.3462
2190,-2.77757,-8.85578,-9.61862
2191,-1.76794,-8.73025,-9.45975
2192,-0.694807,-9.80888,-10.6422
2193,0.447617,-7.33605,-11.136
2194,1.58486,-2.47249,-12.4132
2195,1.28263,-0.298146,-10.591
2196,0.961245,1.63791,-10.2578
2197,0.587901,1.83429,-11.7958
2198,0.235333,2.2716,-11.4464
2199,0.687457,9.62943,-9.06606
2200,1.14622,4.14179,-7.86597
2201,1.65951,-6.82319,-7.7253
2202,4.97703,-7.64828,-7.28489
2203,4.79686,-4.25818,-5.51698
2204,4.87103,0.607259,-4.76866
2205,4.95673,5.18327,-5.85038
2206,4.28463,7.09721,-7.72661
2207,3.31877,8.58676,-9.09727
2208,2.3161,9.4066,-10.0658
2209,-1.59618,8.15008,-10.1099
2210,-5.17577,2.95689,-6.19473
2211,-1.83666,8.08747,-9.47577
2212,1.662,-6.7792,-7.29189
2213,4.25439,-6.68847,-7.74273
2214,6.54938,-5.85878,-6.60638
2215,7.6144,-5.28845,-5.62374
2216,8.55686,-4.2296,-6.26994
2217,9.21002,-2.79744,-7.29069
2218,8.94454,-0.978124,-1.0897
2219,8.54881,2.96402,-2.59725
2220,8.07839,5.61869,-10.0204
2221,8.34165,4.86187,-11.7079
2222,8.65663,4.16565,-12.6125
2223,8.9256,3.44219,-13.5445
2224,8.06017,4.3936,-6.55491
2225,7.09156,4.97764,-6.25634
2226,5.88215,5.00331,-6.37898
2227,4.50644,4.53267,-6.98804
2228,7.60115,-6.70212,-8.39687
2229,9.44367,1.46552,-15.0047
2230,9.69914,-0.0124299,-15.2797
2231,9.3902,-2.58743,-12.476
2232,9.67096,-1.53991,-14.2624
2233,9.77488,-0.742435,-15.2053
2234,9.80999,-0.0089237,-16.0885
2235,9.13113,0.177443,-19.1962
2236,6.94677,-5.77557,-13.799
2237,5.84919,-7.49948,-10.4914
2238,4.72619,-8.44351,-8.76278
2239,3.51753,-8.38621,-7.77838
2240,1.04954,-5.79107,-9.58372
2241,-1.64285,-0.630566,-12.1066
2242,-4.18988,4.23395,-14.1066
2243,-2.45945,-6.33159,-10.8439
2244,-0.49533,-8.98197,-8.71314
2245,1.09722,-9.43872,-9.47116
2246,2.76805,-9.34601,-9.72956
2247,3.74111,-8.18851,-11.4484
2248,4.60966,-6.72267,-12.7296
2249,5.43292,-4.95468,-14.1285
2250,4.09444,-8.49232,-11.087
2251,2.79829,-8.6565,-8.91627
2252,3.53694,-7.88463,-6.71389
2253,4.20759,-6.8407,-5.83462
2254,5.26688,-7.38973,-6.9544
2255,6.32885,-7.11356,-8.64689
2256,7.27745,-5.88955,-11.0114
2257,9.11486,-2.21357,-16.5787
2258,9.76985,0.191622,-19.4546
2259,9.77045,-0.0460477,-19.7982
2260,9.77074,-0.0377273,-19.8027
2261,9.77066,-0.0502163,-19.527
2262,9.57193,-0.522192,-18.9694
2263,8.91449,-2.90957,-15.0961
2264,7.57417,-5.96206,-10.6334
2265,5.68808,-7.38676,-7.32361
2266,7.69502,-5.03757,-14.4054
2267,9.02576,-0.0972087,-19.1301
2268,9.74588,1.29349,-16.2553
2269,9.76878,-0.296656,-18.2116
2270,9.5786,-0.962685,-19.2237
2271,9.08518,-0.827748,-19.412
2272,8.30522,0.112783,-18.7692
2273,8.16802,3.50086,-15.5686
2274,7.94389,5.64752,-11.2659
2275,7.72508,5.68623,-6.45421
2276,7.51257,3.39463,-2.9688
2277,7.3105,-0.46139,-2.04717
2278,8.86052,-4.06668,-5.24812
2279,9.7181,-1.96736,-13.5483
2280,9.81127,-0.131281,-19.3538
2281,9.11573,-2.81462,-16.7984
2282,7.67176,-6.55486,-9.35232
2283,5.58393,-4.71893,-5.21061
2284,4.38376,-3.05902,-6.12986
2285,3.16322,-1.47324,-7.10384
2286,1.88426,0.366102,-8.33854
2287,0.572668,2.28983,-9.66401
2288,3.77669,-6.44285,-7.82961
2289,6.6624,-6.23415,-12.8679
2290,8.70144,-0.148486,-19.2063
2291,9.61846,1.02173,-15.9433
2292,9.27682,-2.0366,-6.00727
2293,5.17941,-8.02093,-9.57463
2294,-6.87064,7.02554,-8.8051
2295,-8.38575,5.21739,-8.47291
2296,3.93392,-8.92576,-8.66818
2297,9.16117,-3.19953,-6.64498
2298,-2.84225,9.23928,-7.72782
2299,-3.99797,6.86,-9.6034
2300,-5.20609,3.777,-7.39524
2301,-6.31418,0.347832,-5.56411
2302,-7.30172,-2.53357,-4.86678
2303,-8.14788,-4.21255,-5.7752
2304,0.0786904,9.61391,-9.27138
2305,8.11686,-5.20397,-7.60344
2306,9.31553,-2.20156,-15.2709
2307,3.13804,3.8314,-6.42822
2308,0.864244,7.30174,-9.39838
2309,-1.26292,9.34796,-10.2988
2310,-3.32777,8.84304,-9.25864
2311,-5.23508,6.11748,-6.65885
2312,-6.90184,2.39529,-3.72889
2313,-6.45054,0.324482,-1.67438
2314,-6.05462,-2.26215,-2.35909
2315,-5.6347,-4.76864,-3.63104
2316,-2.65863,-4.88405,-8.17724
2317,0.714541,-3.77338,-11.1721
2318,-0.0542321,-6.7165,-8.97295
2319,-0.98809,-8.88197,-8.66081
2320,-1.90035,-9.39397,-9.11485
2321,-2.04296,-9.59017,-9.77981
2322,-2.17652,-9.56326,-9.73218
2323,-2.31112,-9.52897,-9.67808
2324,-7.40951,-0.876019,-17.3509
2325,-9.84087,1.65107,-13.2774
2326,-3.02266,-8.56425,-8.38206
2327,7.26844,5.92675,-6.35677
2328,8.46032,2.24154,-2.7845
2329,9.26541,-0.528882,-1.25906
2330,9.68453,-0.731851,-4.06281
2331,9.0647,-3.11014,-6.87589
2332,7.98363,-5.43958,-10.0482
2333,8.83578,-3.40931,-13.2323
2334,9.39974,-1.13632,-17.0133
2335,8.54615,-3.86942,-13.9914
2336,7.02526,-6.67987,-10.4564
2337,5.0118,-8.27034,-7.96266
2338,8.26671,-4.64803,-14.9676
2339,9.81213,-0.391304,-19.958
2340,8.89859,0.249026,-19.1585
2341,7.38534,2.26174,-17.1553
2342,5.28799,4.9767,-14.4531
2343,6.3549,6.80698,-11.8101
2344,7.30136,6.36113,-8.43275
2345,7.89507,5.94239,-9.80494
2346,8.39028,5.07097,-11.4254
2347,8.82061,4.04014,-13.1239
2348,8.79264,3.50355,-15.084
2349,8.84279,3.04296,-16.1299
2350,8.91258,2.97638,-16.4253
2351,8.87447,2.66785,-16.984
2352,7.83054,1.58525,-17.6266
2353,6.75104,-0.487307,-16.8395
2354,7.45484,1.14711,-18.1091
2355,7.92231,2.49758,-17.9204
2356,8.2411,4.99365,-11.8274
2357,8.63448,3.71244,-4.85341
2358,8.98085,0.36074,-0.759724
2359,9.78414,-0.215958,-0.22001
2360,9.82137,0.351415,-0.730966
2361,9.18806,1.99726,-2.32498
2362,9.17947,-0.203173,-0.699551
2363,9.30586,-1.8935,-2.9362
2364,8.18952,-3.05731,-3.2271
2365,6.13143,-3.22498,-4.51324
2366,7.0199,-5.51963,-6.10109
2367,7.77049,-6.05923,-9.02607
2368,8.415,-4.97747,-12.9154
2369,5.48865,-8.0997,-8.47167
2370,1.64194,-8.04464,-8.33174
2371,-1.28292,-2.53186,-12.4256
2372,-4.0361,4.04828,-14.7393
2373,-2.15637,6.14376,-10.0456
2374,-0.165216,7.63873,-8.47325
2375,1.83218,8.5587,-7.47671
2376,4.17513,4.60327,-6.21359
2377,6.31092,0.0663933,-3.49937
2378,1.87523,6.65091,-7.92189
2379,-3.15442,9.18957,-9.2903
2380,-7.35962,4.58054,-4.1405
2381,-6.12861,7.47244,-11.3859
2382,-4.77535,2.31071,-14.3784
2383,-0.0983167,5.24287,-10.1982
2384,4.6444,6.38834,-6.66756
2385,5.21982,4.47073,-5.17448
2386,5.75039,2.95039,-4.25401
2387,6.26124,1.44821,-3.46831
2388,7.08727,1.37494,-4.74037
2389,7.69031,1.66413,-4.31148
2390,8.31265,1.91978,-3.10017
2391,8.83277,1.89377,-2.86378
2392,9.26574,1.72918,-2.77069
2393,5.6963,7.94072,-9.33632
2394,0.623675,5.89688,-10.1464
2395,3.84012,4.69721,-7.295
2396,6.58948,-7.0298,-9.6891
2397,8.53942,1.29058,-18.9653
2398,8.68871,0.787263,-18.5155
2399,8.85985,0.095836,-18.6912
2400,9.0139,-0.46935,-18.6049
2401,8.23366,-1.9738,-17.9293
2402,6.97988,-3.48136,-16.3078
2403,2.2262,-9.41096,-8.52989
2404,-3.50016,0.372271,-12.9089
2405,-3.55551,7.14188,-11.8362
2406,-3.55869,9.04911,-8.90678
2407,-4.01944,8.41664,-10.9203
2408,-4.46526,6.74899,-12.6835
2409,-4.9068,4.1188,-14.2891
2410,-7.49831,5.8634,-10.7798
2411,-9.12065,2.56183,-4.21794
2412,-8.92822,3.5831,-10.8488
2413,-8.70631,3.5615,-15.3095
2414,-8.45739,2.33608,-18.31
2415,-5.72974,0.019057,-15.932
2416,-6.55039,3.40262,-15.245
2417,-7.3885,5.20614,-13.5178
2418,-8.11119,5.21747,-10.1196
2419,-9.20796,2.03211,-3.06974
2420,-9.66291,-0.187205,-0.110739
2421,-9.56201,1.30556,-4.99382
2422,-9.39357,1.87527,-9.12166
2423,-9.33362,1.82983,-14.0069
2424,-9.35811,2.02855,-15.5117
2425,-9.28706,2.15323,-15.8908
2426,-9.50012,1.46532,-15.8305
2427,-9.62317,0.819797,-16.6865
2428,-9.68471,0.305825,-17.3962
2429,-9.15401,-2.29035,-12.8543
2430,-7.80371,-5.12246,-7.19609
2431,-8.70495,-4.11864,-11.6181
2432,-9.26228,-2.14309,-15.7314
2433,-9.59256,-0.471129,-18.709
2434,-9.50263,0.0106342,-19.0472
2435,-9.51938,0.355137,-18.8457
2436,-9.56398,-0.742908,-17.3943
2437,-9.10293,-2.9251,-13.723
2438,-9.26827,-1.70589,-16.0857
2439,-9.41176,-0.679338,-18.1491
2440,-9.5151,0.0365967,-18.9804
2441,-9.5788,0.305104,-18.4247
2442,-8.85313,-2.36657,-15.5343
2443,-9.13061,-1.61599,-18.0538
2444,-9.25854,-0.576756,-19.4582
2445,-7.64466,-4.62838,-11.7412
2446,-5.16944,-7.13764,-5.80753
2447,-1.99913,-2.43139,-5.63705
2448,4.18384,3.79905,-13.5068
2449,8.85941,4.61766,-13.5168
2450,10.1906,-0.922303,-7.12197
2451,8.60247,-0.00631595,-17.4751
2452,3.74984,-9.31818,-8.47636
2453,7.14779,-6.47549,-12.655
2454,9.33211,-1.91916,-17.6274
2455,9.19139,-3.96499,-11.3843
2456,2.95504,2.31959,-7.69879
2457,6.44038,-5.53836,-7.46115
2458,8.92277,-5.06767,-13.2834
2459,10.1767,-0.730813,-20.6961
2460,10.0977,0.360076,-18.4536
2461,9.93749,1.75039,-16.4404
2462,9.73743,3.1862,-12.4598
2463,10.1621,0.417558,-7.80919
2464,9.86009,-1.54435,-2.83173
2465,9.50141,-2.8781,-4.5935
2466,8.80335,-4.38375,-6.14474
2467,8.77194,-4.58335,-5.73524
2468,8.76122,-4.84296,-6.66225
2469,8.75028,-5.03226,-7.62735
2470,7.22582,-6.719,-8.55224
2471,5.35134,-7.84214,-8.72486
2472,6.84615,-6.54462,-12.752
2473,8.11864,-1.68983,-17.3416
2474,9.11168,2.37819,-17.5696
2475,7.40862,0.595466,-18.0887
2476,4.92464,-2.98321,-15.359
2477,4.70533,-6.39654,-12.3812
2478,4.58816,-8.43096,-10.4694
2479,3.43578,-4.438,-12.7503
2480,2.1226,3.27034,-11.7165
2481,0.770465,9.14661,-10.2936
2482,4.15174,9.23525,-10.8533
2483,7.042,7.48627,-9.49933
2484,0.144315,7.52424,-8.92628
2485,-6.49285,0.211122,-2.18011
2486,-9.34625,-0.069624,-2.44342
2487,-9.30008,-0.111338,-0.775072
2488,-6.24873,3.59146,-4.99638
2489,-0.59258,8.48174,-10.2779
2490,5.46866,8.42132,-10.7151
2491,9.50796,3.16826,-6.05394
2492,7.59043,6.18132,-11.6579
2493,4.51691,1.08493,-12.506
2494,6.66864,6.91127,-12.6757
2495,8.38678,4.98867,-5.84115
2496,4.55786,9.0914,-10.7543
2497,-0.260753,8.54655,-10.3961
2498,0.0371173,0.656296,-10.0246
2499,0.521481,-7.6464,-10.4408
2500,0.993285,-9.59489,-10.1527
2501,-1.57652,-8.00876,-9.64271
2502,-4.12611,-5.41649,-12.098
2503,-4.86666,-3.07408,-15.146
2504,-5.60966,-0.797183,-16.2754
2505,-6.3009,1.24567,-16.9301
2506,-6.25531,2.82801,-15.6784
2507,-6.38592,4.22994,-14.9092
2508,-3.01914,2.48045,-13.759
2509,1.06232,-1.32613,-9.79318
2510,2.36591,2.17564,-8.05597
2511,3.67627,5.35647,-7.24889
2512,4.91811,7.42043,-7.40905
2513,1.85851,8.08093,-10.5756
2514,-1.35418,-1.96903,-7.96948
2515,-4.40121,-8.26029,-8.9585
2516,-4.4074,-8.17525,-9.1516
2517,-4.32339,-7.88086,-8.65702
2518,-2.94106,-7.35572,-8.70893
2519,-1.48734,-6.10661,-9.24841
2520,-2.00844,-2.05478,-8.53972
2521,-2.37984,2.40743,-8.21213
2522,-2.74954,6.22245,-8.55697
2523,-1.8897,8.09386,-9.36713
2524,-0.93012,9.30612,-10.1619
2525,0.197397,9.92139,-10.4872
2526,1.36669,9.14723,-10.0514
2527,2.51459,7.19768,-8.94066
2528,0.822508,8.15373,-10.4764
2529,-0.693067,8.89837,-11.203
2530,-0.957812,9.55629,-10.4922
2531,-1.3168,9.49142,-10.1389
2532,-2.01767,9.49951,-10.1283
2533,-2.68939,8.90908,-9.59586
2534,-3.34697,8.1452,-8.92747
2535,-5.81462,6.98565,-5.27175
2536,-7.7319,5.37638,-4.15118
2537,-9.4488,2.84407,-10.8927
2538,-9.85021,-0.489855,-16.9673
2539,-9.62302,-1.49374,-12.1202
2540,-9.49025,-2.08113,-6.26032
2541,-8.65847,4.77255,-13.1794
2542,-3.22176,5.50571,-13.3363
2543,3.79579,-0.437387,-6.8953
2544,8.82418,-2.75499,-3.89557
2545,8.98841,3.62276,-11.0932
2546,8.55605,3.84704,-12.6942
2547,8.17804,3.91993,-14.282
2548,7.73728,3.54736,-15.3884
2549,5.57694,1.55911,-15.5445
2550,2.95175,-2.47518,-12.9252
2551,3.57631,4.12892,-13.5369
2552,4.07117,8.15932,-11.3646
2553,4.27862,8.43939,-9.05637
2554,4.54986,7.62839,-7.43428
2555,4.81626,5.96142,-5.86728
2556,4.18606,6.49408,-5.55458
2557,3.55012,6.79375,-6.01391
2558,2.8961,7.06239,-6.47405
2559,0.31089,9.91244,-9.57462
2560,-2.19324,5.39351,-7.99961
2561,-4.42461,3.96583,-5.62507
2562,-6.48933,2.74685,-3.55142
2563,-10.1883,1.33507,-8.38123
2564,-4.55547,0.449179,-14.5106
2565,-4.98375,8.63615,-9.11938
2566,-5.54943,1.5992,-3.67958
2567,-6.1735,-7.54883,-7.00196
2568,-7.992,-6.01955,-11.411
2569,-9.31357,-2.54863,-16.223
2570,-10.0683,-0.129931,-18.7191
2571,-10.1799,0.415403,-16.5977
2572,-10.2218,-0.131602,-10.1098
2573,-10.1135,-1.20706,-3.06552
2574,-9.79929,-0.620114,0.244577
2575,-9.98415,-0.99918,-1.53575
2576,-10.0437,0.0421692,-4.20963
2577,-8.19581,5.39465,-7.47272
2578,-3.99537,9.04204,-9.83571
2579,1.36742,9.19929,-9.28468
2580,6.16304,5.2193,-3.44531
2581,9.12764,0.873448,0.89222
2582,9.32723,1.42355,0.329527
2583,9.54261,-0.0427016,0.0845813
2584,8.07818,4.96619,-5.87084
2585,3.44256,6.08974,-11.355
2586,-2.5415,-4.12178,-6.53576
2587,-7.37883,-6.60207,-8.08843
2588,-9.79828,-1.43937,-15.5577
2589,-8.99024,0.0940888,-18.8096
2590,-9.81522,0.66242,-15.0849
2591,-9.42537,-2.64266,-7.20824
2592,-7.84099,-2.67297,-2.3795
2593,-0.864124,7.54847,-9.01908
2594,6.61912,6.18805,-5.80023
2595,3.11639,6.70484,-11.5118
2596,-1.17665,-5.48395,-8.31893
2597,-2.87974,-8.43165,-8.98231
2598,-4.46096,-8.84177,-10.3119
2599,-7.29297,-4.15237,-15.7194
2600,-9.12368,0.562169,-18.9971
2601,-9.64095,-0.56531,-14.2262
2602,-9.41066,-0.42224,-19.6843
2603,-8.77007,-3.99933,-11.4161
2604,-8.54049,-2.81611,-4.30488
2605,-8.3262,0.94658,-2.05839
2606,-8.11177,4.75911,-6.59215
2607,-6.7835,6.7046,-6.8544
2608,-4.95737,8.36229,-8.12935
2609,-4.36634,8.54374,-9.0592
2610,-3.75439,8.787,-9.14903
2611,-6.36189,4.60064,-4.79635
2612,-8.34238,0.367046,-1.32058
2613,-8.67329,1.45684,-2.86772
2614,-8.95985,2.11629,-4.08121
2615,-9.19845,2.23271,-6.07656
2616,-9.6014,-0.628827,-1.82766
2617,-8.44833,-0.649723,-1.51132
2618,-5.94644,2.38747,-4.27766
2619,-5.90466,1.91152,-4.44989
2620,-5.80312,1.25037,-4.44714
2621,-7.49725,-2.06852,-2.91511
2622,-8.78469,-2.89887,-4.96612
2623,-6.18843,-2.96172,-4.17706
2624,-2.31483,1.29648,-7.4947
2625,-3.51398,0.298694,-6.7615
2626,-4.6174,-0.364848,-5.65521
2627,-5.6472,-0.938027,-4.65297
2628,-3.62623,5.34188,-5.97976
2629,-1.28551,9.35874,-8.70158
2630,-3.16941,8.44388,-8.90411
2631,-4.9794,6.05487,-6.73793
2632,-6.57063,3.29371,-4.34512
2633,-6.09317,7.31546,-10.4525
2634,-5.6664,4.48913,-15.8041
2635,-7.21762,6.30581,-11.075
2636,-8.35634,4.75081,-6.10388
2637,-8.2387,3.98589,-6.44024
2638,-7.97174,2.7781,-4.79688
2639,-7.68351,0.982427,-4.10137
2640,-9.34778,0.265922,-1.43708
2641,-9.48629,0.0303709,-1.25578
2642,-7.90733,0.513115,-2.86387
2643,-5.36502,3.1986,-4.5543
2644,-1.87029,6.24924,-8.08231
2645,0.139548,8.39574,-9.07925
2646,2.27226,9.31785,-9.52715
2647,4.29101,8.83805,-8.64891
2648,-1.53546,9.24669,-9.0086
2649,-6.90339,5.98551,-12.1087
2650,-7.64264,6.16627,-8.10198
2651,-8.29959,3.76136,-3.16843
2652,-8.85339,0.571415,-0.248808
2653,-9.29152,-1.58061,-1.05868
2654,-9.60382,-1.85948,-5.55439
2655,-8.00652,-5.35429,-9.68527
2656,-5.33313,-7.29559,-11.7061
2657,-1.85925,-6.42131,-10.9204
2658,1.90186,-3.2078,-7.80504
2659,5.39385,0.505894,-4.20505
2660,5.90436,2.72285,-3.85588
2661,6.47589,4.51246,-4.23344
2662,7.009,5.65539,-5.30244
2663,7.50048,6.08981,-7.01114
2664,7.94739,5.85122,-9.21536
2665,8.90677,4.04177,-12.0904
2666,9.5374,1.98168,-14.8729
2667,9.78654,0.302507,-17.2091
2668,9.64661,-0.506561,-18.5984
2669,9.12434,-0.177003,-18.7634
2670,9.41862,-1.52112,-17.5939
2671,6.65805,-7.19308,-10.821
2672,1.59136,-7.49727,-9.15691
2673,-4.08604,-0.901967,-14.2067
2674,-8.44339,3.20749,-16.655
2675,-8.26176,0.888146,-17.5327
2676,-7.73859,-2.77024,-16.2596
2677,-7.17358,-6.00725,-13.0753
2678,-6.57367,-7.42723,-9.33992
2679,-5.94459,-6.21164,-6.4283
2680,-3.99642,-6.5184,-7.4259
2681,-1.95352,-5.93917,-8.74223
2682,0.164011,-4.91853,-10.4725
2683,2.26055,-3.62078,-12.45
2684,4.23534,-2.23891,-14.4722
2685,7.68937,4.45725,-13.7494
2686,9.38315,1.57095,-4.74681
2687,9.06956,-0.00663478,0.825717
2688,6.84039,6.03135,-5.07973
2689,5.60594,5.93079,-5.4143
2690,4.09311,5.36702,-5.79799
2691,2.44191,4.17226,-6.81032
2692,0.701944,2.50272,-8.29728
2693,-1.06905,0.582955,-10.0334
2694,-2.81045,-1.32409,-11.7546
2695,-6.19484,0.266404,-15.0526
2696,-8.68333,0.952883,-17.4316
2697,-9.9432,0.59598,-18.3439
2698,-9.79058,-0.848582,-17.6757
2699,-9.82795,-0.90701,-17.9384
2700,-9.7838,-0.672456,-18.2019
2701,-9.73716,-0.391781,-18.3362
2702,-9.68879,-0.0701889,-18.3408
2703,-9.63818,0.288235,-18.217
2704,-10.0904,-0.280485,-18.8454
2705,-10.1882,0.0935298,-18.0266
2706,-9.98894,1.34035,-16.1986
2707,-9.50076,3.12505,-13.7041
2708,-8.73939,4.98722,-11.0128
2709,-10.1865,-0.980749,-7.98359
2710,-7.64646,-5.07778,-5.6792
2711,-2.19452,-3.73046,-8.77815
2712,3.96768,0.630061,-14.7938
2713,8.35975,2.22221,-17.8981
2714,9.22561,-1.58979,-15.4171
2715,9.31535,0.738029,-17.2484
2716,8.3991,2.12911,-17.8652
2717,6.58665,2.13568,-17.042
2718,4.06108,0.875816,-14.9048
2719,1.07734,-1.16116,-11.9497
2720,0.747526,-2.23983,-11.7684
2721,0.525017,-3.22287,-11.5237
2722,0.300334,-4.17783,-11.2801
2723,0.0754867,-5.09276,-11.0468
2724,-4.03983,-7.18624,-6.01572
2725,-7.47484,-6.52835,-7.00768
2726,-9.73241,-3.00712,-10.8272
2727,-10.4087,0.719799,-14.821
2728,-9.37513,1.87564,-16.2142
2729,-6.46349,-7.34334,-10.7564
2730,-2.54434,-2.7043,-6.83321
2731,1.89081,9.19151,-9.51032
2732,5.93136,1.90615,-2.80257
2733,8.66571,-3.67798,-6.63143
2734,9.38991,0.207998,-18.359
2735,5.4889,-7.60493,-11.0526
2736,-2.32019,-3.32526,-11.1198
2737,-8.89827,4.45631,-12.5948
2738,-9.73068,-1.50158,-1.00175
2739,-9.76739,2.56471,-5.10629
2740,-6.54466,7.59564,-10.4753
2741,-1.12218,6.64876,-9.89987
2742,4.57081,0.758282,-4.41892
2743,8.52254,-2.18612,-1.92083
2744,9.33985,1.6166,-6.21279
2745,8.90362,3.41919,-8.78301
2746,7.91357,5.03237,-11.3408
2747,6.5444,5.5502,-12.8382
2748,4.85806,4.6963,-12.9818
2749,2.93273,2.57129,-11.8641
2750,2.51096,5.26369,-12.2797
2751,2.11498,7.36978,-11.4879
2752,1.71586,8.87432,-10.745
2753,1.31713,9.62727,-10.1513
2754,0.91627,9.54963,-9.77318
2755,-4.51669,6.88209,-7.37255
2756,-8.59852,0.0862849,-1.7025
2757,-10.0336,0.180699,-3.75866
2758,-8.39387,5.36821,-11.5884
2759,-9.66279,2.6696,-13.1287
2760,-10.1116,0.125109,-15.0012
2761,-9.78552,-1.85631,-16.2726
2762,-8.71032,-2.90848,-16.5778
2763,-6.9721,-2.87646,-15.7689
2764,-4.70882,-1.85064,-13.9451
2765,-2.52444,-4.45116,-12.7996
2766,-0.34699,-6.68302,-10.8301
2767,1.69462,-9.09544,-9.08223
2768,3.75438,-8.72128,-10.5288
2769,9.30937,-1.1583,-19.5443
2770,6.28701,-2.29873,-17.6618
2771,-2.71851,-8.77711,-10.1617
2772,0.357561,-4.07637,-10.9127
2773,3.18711,2.13709,-13.6967
2774,5.25309,7.15589,-12.3842
2775,7.01402,6.27343,-7.38893
2776,8.3607,1.86575,-1.86254
2777,6.60899,0.92019,-2.38006
2778,4.25343,-1.27719,-4.73515
2779,0.259268,-2.17377,-9.91523
2780,-3.76426,-2.54283,-13.8057
2781,1.24814,-9.13205,-10.3663
2782,5.78043,-6.88161,-13.9205
2783,8.80055,-0.613088,-19.826
2784,9.5621,-0.104508,-20.5985
2785,9.44578,0.0521918,-20.5043
2786,9.46231,0.717977,-18.1132
2787,9.51373,0.902635,-15.1068
2788,9.5187,0.834342,-15.7614
2789,9.51391,0.791026,-16.4387
2790,9.50873,0.736024,-17.0538
2791,9.08185,-2.72718,-15.048
2792,6.70482,-6.80301,-11.6955
2793,6.01962,-7.65799,-9.52906
2794,5.10122,-7.3773,-7.94306
2795,4.11795,-5.90436,-7.26451
2796,5.32344,-6.97306,-8.28516
2797,6.48129,-7.04265,-9.4879
2798,2.27095,-7.17092,-6.69629
2799,-2.4842,-4.13839,-10.2699
2800,-6.69513,-0.203674,-14.7344
2801,-4.62296,-7.71975,-12.9096
2802,-2.17037,-7.75318,-9.87935
2803,-5.67465,-7.49832,-12.795
2804,-8.44668,-1.15798,-18.9577
2805,-8.53784,-0.60653,-17.6976
2806,-8.63446,-0.104611,-17.8547
2807,-8.72849,0.361254,-17.9163
2808,-9.37856,-2.93975,-13.813
2809,-4.61946,-6.91828,-7.29069
2810,-3.47592,-5.53126,-7.50067
2811,-2.32887,-3.89569,-8.13446
2812,-1.14811,-1.88113,-9.1267
2813,-4.04568,-3.18195,-5.87333
2814,-6.50903,-3.75893,-4.08065
2815,-4.70559,-2.94429,-6.19658
2816,-2.72204,-1.44174,-7.9253
2817,-1.87595,4.60557,-7.8504
2818,-1.05482,8.91669,-9.07874
2819,-0.204488,9.78624,-9.6132
2820,2.53202,8.46007,-6.97797
2821,4.92307,5.66425,-4.50259
2822,7.00139,2.51257,-1.74441
2823,7.26755,2.56477,-3.074
2824,7.63883,2.86494,-2.99065
2825,6.66255,2.54162,-4.47655
2826,5.61347,2.0331,-5.26835
2827,3.4879,6.31161,-6.44092
2828,1.01637,9.23132,-8.57361
2829,-1.49844,9.63056,-8.63184
2830,1.19368,9.80128,-10.3336
2831,5.67807,2.36925,-4.55393
2832,8.96592,-3.67154,-5.00621
2833,9.99115,0.424459,-16.1279
2834,8.38797,-2.12332,-17.325
2835,8.69669,-2.01014,-17.5299
2836,8.98956,-1.94642,-17.6049
2837,5.44027,-7.93411,-12.3502
2838,0.256958,-9.82411,-10.2634
2839,-4.76169,-7.244,-11.9846
2840,-8.37198,-3.07197,-16.0953
2841,-7.9553,-4.34333,-14.5674
2842,-7.63618,-5.5204,-11.7295
2843,-7.29909,-5.99071,-8.90662
2844,-5.69993,-5.67678,-6.16038
2845,-3.7775,-2.58143,-6.19162
2846,-3.83223,-0.768871,-5.73083
2847,-3.88511,1.05878,-5.66685
