t,accCmpX,accCmpY,accCmpZ
6229,8.16493,2.76079,-17.6913
6230,0.429411,1.73768,-11.309
6231,-8.1191,-1.88137,-3.07047
6232,-9.8766,-1.17289,-1.72227
6233,-10.4254,-0.0206649,-1.40015
6234,-9.71543,1.48178,-2.2673
6235,-10.2562,-0.0734576,-0.516349
6236,-10.3903,-0.119123,-0.688774
6237,-6.72916,1.03676,-2.80369
6238,1.9726,4.58507,-11.1731
6239,-4.32402,0.159629,-7.38141
6240,-9.08527,-2.16858,-3.34305
6241,-10.3786,0.741448,-4.78843
6242,-9.32295,3.80148,-5.28099
6243,-7.01382,6.47039,-7.06558
6244,-10.4178,-0.501513,-0.840598
6245,-5.51839,2.53025,-5.3917
6246,-8.0143,1.15236,-2.61319
6247,-9.71909,0.111411,-0.798999
6248,-10.4164,-0.0253242,-0.189748
6249,-10.405,0.1363,0.614336
6250,-10.3897,0.205549,0.599327
6251,-10.3706,0.309258,0.501483
6252,-9.95302,0.432651,0.144039
6253,-9.29853,0.56284,-0.49092
6254,-8.35983,0.627302,-1.4126
6255,-7.16632,0.628217,-2.59276
6256,-5.79121,3.61477,-4.15295
6257,-4.34619,6.7381,-6.38246
6258,-2.78369,8.95646,-8.18958
6259,-1.14333,9.64896,-8.9603
6260,0.529018,8.60181,-8.4607
6261,1.66626,8.12245,-8.33121
6262,2.85681,7.347,-7.44631
6263,2.87634,6.07234,-7.46367
6264,2.98295,4.55698,-6.96166
6265,3.08814,2.87186,-6.56598
6266,-3.43288,5.10955,-12.2879
6267,-8.71807,4.092,-15.4293
6268,-7.36215,2.92251,-15.1297
6269,-5.69324,0.514644,-14.1219
6270,-3.78722,-2.78471,-12.1065
6271,-4.11681,-2.44798,-12.6534
6272,-4.42221,-2.28837,-12.9621
6273,-2.59939,-3.66991,-12.2473
6274,-0.672168,-4.77889,-10.451
6275,2.0623,-2.74593,-7.77738
6276,4.64301,-0.734869,-5.10187
6277,6.77137,0.705977,-3.03057
6278,6.10726,3.73789,-4.92286
6279,5.38182,6.37316,-7.293
6280,6.5164,5.35929,-5.55229
6281,7.44357,4.36876,-4.96579
6282,8.5202,2.93523,-4.7491
6283,9.0351,0.772204,-5.9328
6284,8.90614,-1.68671,-7.43475
6285,8.5265,-3.23925,-10.8296
6286,7.94844,-4.4441,-12.5427
6287,7.17403,-5.24043,-13.8507
6288,9.01906,-1.00729,-15.7385
6289,8.38698,1.85053,-16.9185
6290,5.4818,2.06033,-15.1718
6291,-4.19771,-2.82457,-6.40238
6292,-1.79117,2.13521,-8.38896
6293,0.739804,6.79967,-10.4533
6294,3.3644,7.69839,-11.7905
6295,5.67966,7.09402,-11.0856
6296,7.48751,5.10932,-9.01816
6297,9.02162,1.1925,-5.95324
6298,8.6276,-2.43629,-3.95692
6299,6.43611,-4.24658,-3.89778
6300,5.24969,-2.38354,-3.63502
6301,3.92223,0.839886,-4.76634
6302,2.46836,4.44266,-6.6201
6303,4.16198,5.08477,-5.4988
6304,6.99231,3.06286,-3.06069
6305,8.68456,1.1788,-1.39976
6306,6.92953,5.26229,-5.31052
6307,3.97024,8.67608,-9.00437
6308,0.276271,9.17208,-9.82225
6309,0.408063,8.3187,-9.88537
6310,0.494882,7.31992,-10.0925
6311,0.578283,6.10759,-10.2965
6312,3.16483,5.975,-12.1154
6313,5.47057,5.43429,-13.4609
6314,2.95128,5.7222,-12.4545
6315,0.0851513,5.22603,-10.3365
6316,-2.85013,4.12638,-7.76796
6317,2.41207,6.99597,-11.3716
6318,2.91354,6.58721,-12.2024
6319,3.40311,6.43382,-12.5349
6320,3.8808,6.26117,-12.8596
6321,3.79654,6.00079,-12.7053
6322,3.74031,5.83153,-12.7606
6323,2.90764,6.58002,-12.1523
6324,2.0857,7.25802,-11.4372
6325,1.24336,7.85392,-10.8029
6326,5.36261,7.30632,-12.1694
6327,8.17653,4.19197,-11.168
6328,8.30906,3.95444,-9.73155
6329,8.40652,3.71259,-8.8209
6330,8.49698,3.43745,-7.89658
6331,7.51958,5.03888,-8.92342
6332,6.14926,6.68603,-9.24437
6333,4.42717,8.31829,-8.85608
6334,2.50052,9.20472,-9.14233
6335,5.72854,7.68664,-8.70021
6336,8.01609,4.84882,-8.36846
6337,9.07968,1.37301,-8.2655
6338,8.66934,3.05488,-10.8581
6339,7.88959,4.73394,-12.4973
6340,6.75745,5.89913,-13.6017
6341,-0.639557,8.09378,-9.65361
6342,-8.0731,4.76241,-4.85548
6343,-10.5336,-0.325253,-3.97175
6344,-7.8363,-4.42114,-5.45395
6345,-5.92928,-6.2781,-6.54126
6346,-3.72857,-7.77176,-8.35543
6347,-7.6689,-6.56822,-7.89927
6348,-10.0616,-3.02379,-10.2361
6349,-10.4463,1.4151,-13.4353
6350,-8.74777,4.39178,-15.1669
6351,-7.4831,2.27921,-16.1222
6352,-4.81596,1.72647,-13.9684
6353,-1.72791,0.59317,-10.9572
6354,-4.54485,0.937068,-13.6356
6355,-7.02517,1.11108,-16.0637
6356,-8.96288,1.0121,-17.915
6357,-10.6527,0.0587807,-19.2678
6358,-9.17018,-1.14433,-17.793
6359,-8.78337,-2.1871,-17.8163
6360,-8.38036,-2.88662,-17.1859
6361,-7.94289,-3.63997,-16.4962
6362,-4.29146,-4.75683,-12.5676
6363,0.0176418,-5.53477,-8.94069
6364,-3.28701,-3.70127,-12.434
6365,-6.35389,-1.26249,-15.6315
6366,-8.74826,0.423999,-18.0044
6367,-9.23904,-0.605435,-18.1283
6368,-9.66509,-1.55635,-17.7961
6369,-8.8329,-3.69424,-15.0848
6370,-7.67397,-5.69803,-13.0345
6371,-6.27715,-7.58262,-11.0822
6372,-4.86328,-8.29293,-11.0616
6373,-3.28188,-9.07185,-10.322
6374,-5.41475,-6.88305,-11.7186
6375,-7.30178,-3.55528,-14.6052
6376,-10.5947,-0.0594928,-19.923
6377,-7.3621,-3.39328,-15.9606
6378,0.246758,-8.10394,-9.53063
6379,-4.85002,-6.57303,-10.2385
6380,-8.84259,-3.55444,-13.5386
6381,-10.4951,-0.158068,-15.466
6382,-10.1394,-1.81668,-17.5506
6383,-9.37712,-2.97416,-16.919
6384,-8.20529,-3.75484,-13.8303
6385,-6.78227,-4.14526,-12.816
6386,1.04461,-8.29666,-8.48798
6387,7.74489,-5.05385,-8.85582
6388,6.94262,-6.34833,-7.92233
6389,5.85804,-7.44376,-7.79447
6390,4.60817,-8.32785,-7.77233
6391,7.47487,-5.05632,-8.65414
6392,8.97437,-1.36245,-8.92035
6393,8.84446,2.65419,-9.43091
6394,5.81318,7.05966,-7.27391
6395,9.00931,-1.12641,-0.131282
6396,2.82132,-1.2863,-4.21331
6397,-6.79978,2.92087,-13.3122
6398,-2.93707,7.4892,-12.1785
6399,1.33871,9.55181,-10.2515
6400,5.22422,7.81828,-12.1328
6401,2.33659,3.93571,-12.8428
6402,-1.01076,-4.16729,-9.8206
6403,-9.01032,-4.46083,-4.69177
6404,-9.8022,3.65403,-8.88644
6405,-6.91624,-3.29806,-5.32175
6406,4.75377,5.16235,-15.0613
6407,5.71754,5.95766,-14.7529
6408,6.64117,5.84634,-13.9405
6409,7.42968,5.21433,-12.6192
6410,5.7724,7.28986,-12.8364
6411,3.86119,8.73732,-12.2396
6412,-9.47714,4.4386,-9.03056
6413,-5.31026,-8.73965,-9.24148
6414,-4.14328,-9.34114,-11.538
6415,-2.85689,-8.71331,-11.9759
6416,-1.52179,-6.92205,-11.5293
6417,-6.04617,3.29459,-14.6475
6418,-9.30008,5.10752,-9.81876
6419,-9.83176,-2.70353,-3.34304
6420,-2.4874,1.27856,-8.52405
6421,6.22703,5.62423,-13.9549
6422,8.48086,2.71683,-14.7316
6423,8.71134,-1.27817,-14.4315
6424,7.22728,1.72201,-18.1292
6425,0.940072,-4.46182,-11.9733
6426,-6.78154,-6.14576,-4.59108
6427,-10.7024,-1.09251,-5.3037
6428,-8.3556,6.35579,-8.74369
6429,0.92852,8.41702,-8.00445
6430,8.31737,1.81471,-1.5765
6431,6.3081,-1.71032,-1.823
6432,5.40673,-1.19892,-2.82718
6433,4.36288,-0.767471,-3.80112
6434,8.61711,0.19928,-0.983132
6435,7.0963,-1.16272,-2.69732
6436,8.31535,-2.54,-2.12581
6437,8.82423,-0.976713,-5.51765
6438,8.60061,1.65838,-10.0749
6439,8.42795,1.75226,-5.62707
6440,8.41045,1.45315,-2.50176
6441,8.39121,0.87902,-0.152147
6442,1.04889,4.21395,-6.86272
6443,5.60493,-2.00375,-2.85535
6444,8.29437,-2.91392,-3.57706
6445,5.39259,7.49815,-8.66762
6446,-5.31519,7.44127,-6.58794
6447,-10.8514,-0.0200347,0.324547
6448,-7.02279,-3.27128,-4.53916
6449,1.06374,-5.67479,-11.3549
6450,7.65306,-3.04273,-15.1432
6451,2.20172,-8.27713,-8.12501
6452,-5.0771,-0.37708,-13.5165
6453,1.02096,-10.2259,-9.67569
6454,-0.904311,-2.8691,-9.4833
6455,-2.86596,8.62258,-9.92087
6456,1.02457,8.68575,-8.12993
6457,4.64412,6.97318,-6.558
6458,7.34675,4.16033,-4.91754
6459,1.12785,9.28933,-10.0816
6460,-6.38851,6.19184,-6.56656
6461,-10.0474,-0.766357,-1.12056
6462,0.825363,3.72597,-11.5345
6463,6.38297,2.18474,-15.585
6464,8.88441,0.402039,-18.1528
6465,8.19718,-1.68897,-18.5938
6466,6.54385,-5.82247,-13.8037
6467,4.11977,-8.44464,-9.51928
6468,-3.03605,-3.44355,-11.6475
6469,-9.01622,3.27516,-15.9572
6470,-6.2885,1.15401,-14.7293
6471,-2.60654,-3.29329,-11.062
6472,1.48419,-7.28066,-8.58402
6473,5.09137,-7.75955,-9.2427
6474,5.82385,-7.18149,-11.7194
6475,6.56227,-6.3465,-12.7349
6476,7.20926,-5.34971,-13.9107
6477,6.30848,-6.47835,-12.06
6478,5.26073,-7.22819,-12.1125
6479,5.86634,-4.32289,-16.6954
6480,6.40187,-1.0314,-18.589
6481,1.01919,-4.10792,-11.4643
6482,-5.12086,-5.84798,-6.59569
6483,-9.60723,-3.8151,-5.09906
6484,-10.7349,-1.03655,-8.09439
6485,-10.1901,2.88249,-9.96255
6486,-9.99142,-1.78,-0.877268
6487,-5.03215,4.20163,-5.46532
6488,2.03374,9.16316,-9.33745
6489,-1.14374,9.61737,-8.73543
6490,-4.30964,8.88212,-7.91234
6491,-4.57908,8.9662,-9.15828
6492,-4.8301,8.74376,-9.9679
6493,-5.08115,8.11705,-10.8531
6494,-9.06939,5.74138,-10.3817
6495,-10.8277,0.982167,-7.65692
6496,-9.97144,-3.49101,-5.39267
6497,-10.8264,0.469005,-5.86008
6498,-9.68717,4.29849,-6.48182
6499,-10.6712,1.14568,-2.91244
6500,-10.6705,-0.762249,-1.21442
6501,-8.28193,-1.81034,-2.23237
6502,-3.43897,-0.270409,-6.83248
6503,-5.52937,-5.83799,-7.04054
6504,-7.38046,-7.64487,-9.12662
6505,-7.74377,-7.17915,-10.4522
6506,-7.92139,-5.66788,-13.1421
6507,-8.09041,-3.15129,-15.1495
6508,-10.9552,-0.0250234,-19.1937
6509,-8.68902,-4.63667,-14.7584
6510,-2.43415,-9.75757,-9.69555
6511,-8.70266,-6.52214,-9.64698
6512,-11.0205,0.146351,-9.21506
6513,-9.02229,5.57449,-12.13
6514,-4.20165,8.76144,-11.878
6515,1.70842,8.45073,-10.101
6516,-1.18774,9.83115,-9.89655
6517,-8.78037,6.07039,-8.81488
6518,-10.7968,-1.85954,-6.30792
6519,-5.72296,-6.99887,-7.38639
6520,-6.69731,-7.63139,-7.59819
6521,-7.63,-7.30216,-9.41595
6522,-8.47299,-6.08001,-11.7909
6523,-8.8611,-5.73139,-12.8691
6524,-9.22025,-5.17983,-13.3433
6525,6.51991,-5.97716,-10.3112
6526,2.89892,8.84544,-12.0158
6527,8.5948,-1.47993,-3.14078
6528,-0.447303,-1.65487,-7.72483
6529,-10.4583,1.67418,-15.7812
6530,-10.9687,-0.535148,-16.5668
6531,-10.28,-3.56547,-14.0911
6532,3.56346,-8.45555,-11.7621
6533,6.87207,1.59454,-17.3155
6534,-8.03609,-2.65247,-3.16112
6535,-6.78505,5.778,-6.49432
6536,-9.99968,-1.30083,1.26937
6537,1.22515,2.70345,-9.35554
6538,8.72223,-0.268285,-13.1079
6539,-3.56771,-9.39604,-9.67293
6540,-9.86674,3.53124,-15.1464
6541,-6.42894,7.02767,-12.1867
6542,-1.56556,8.95878,-9.58259
6543,3.42888,8.37318,-8.07465
6544,1.81543,9.23458,-8.35099
6545,0.0801919,9.41607,-8.70843
6546,-8.08055,5.01519,-5.43897
6547,-10.7578,-1.12525,-1.08962
6548,-5.83387,-0.967342,-4.87721
6549,0.577348,-1.58033,-10.4024
6550,6.26175,-1.63625,-15.9455
6551,2.48566,-4.55193,-12.6853
6552,-1.9785,-7.26347,-8.99276
6553,-6.24435,-7.64193,-7.52547
6554,-10.1862,3.62907,-8.53616
6555,0.577068,7.95642,-6.57865
6556,-0.423607,7.41362,-10.3036
6557,-1.3335,7.00603,-10.9055
6558,-2.2414,6.51135,-11.5889
6559,-8.5073,4.29506,-15.0851
6560,-10.7725,-0.568832,-16.4
6561,-7.95713,-5.99571,-13.3429
6562,-1.69374,-9.24999,-9.8787
6563,-3.86679,-9.26488,-11.9722
6564,-5.83623,-8.63613,-12.2418
6565,-4.66618,-9.10774,-10.0335
6566,-3.45438,-9.58652,-9.64963
6567,-2.20153,-9.84756,-9.46006
6568,-8.30698,-5.10752,-14.7881
6569,-10.8286,-0.0979708,-19.7871
6570,-8.55336,-3.34266,-16.544
6571,-2.62735,-9.30766,-10.5924
6572,4.20249,-8.32094,-10.6972
6573,0.605365,-9.64801,-10.2579
6574,-3.23417,-9.32922,-9.59426
6575,-10.661,-0.695647,-9.41282
6576,-4.84427,8.5997,-10.1146
6577,6.37481,5.4565,-4.32009
6578,8.54531,-2.66142,-5.59414
6579,2.40242,-9.2816,-8.9783
6580,3.62663,-7.93598,-8.22826
6581,4.74958,-7.04993,-7.40709
6582,5.76947,-6.05076,-6.51088
6583,8.56633,2.20399,-6.08676
6584,1.77996,9.41605,-8.73914
6585,-0.112362,9.13253,-10.0172
6586,-2.09244,7.44415,-9.00312
6587,-6.41081,5.96113,-5.53353
6588,-9.51484,3.20926,-2.79078
6589,-10.7187,0.345288,-1.29911
6590,-10.5731,1.35213,-2.87292
6591,-10.0332,3.10667,-4.82738
6592,-6.54694,7.46986,-9.03456
6593,-1.31847,9.5666,-10.8213
6594,4.02284,8.28559,-10.5559
6595,7.28982,5.08617,-8.86504
6596,8.85794,1.06896,-8.38141
6597,8.84589,-1.26255,-5.06777
6598,8.1277,-3.09879,-3.21912
6599,8.5424,-2.3869,-6.03027
6600,8.80539,-1.50964,-7.90134
6601,8.93346,-0.411514,-10.0062
6602,8.42,-2.72414,-7.25995
6603,7.29501,-4.7321,-6.10444
6604,5.91161,-6.38934,-6.25813
6605,4.12849,-7.71398,-6.99435
6606,8.91722,-0.418233,-12.444
6607,4.14666,5.5086,-13.831
6608,-5.56368,1.386,-5.66007
6609,-10.6954,-0.51687,-1.06969
6610,-10.4449,0.669834,-1.64711
6611,-9.83033,1.82653,-2.54084
6612,-10.5953,0.776704,-1.13463
6613,-10.65,-0.695456,-1.57682
6614,-10.4858,0.950338,-7.95885
6615,-9.94123,2.55415,-14.5187
6616,-10.4567,0.857823,-16.4964
6617,-10.5285,-0.25783,-18.0067
6618,-10.145,-0.165197,-18.2416
6619,7.42145,-5.88486,-10.1407
6620,-1.81619,5.04881,-11.4524
6621,-0.388578,7.9103,-7.77345
6622,0.985233,9.1799,-8.1417
6623,6.64747,5.89618,-9.24417
6624,9.0569,-0.0252834,-3.45767
6625,5.99395,-3.86327,-4.62355
6626,-1.6107,-5.02263,-11.0297
6627,-8.65668,-2.83913,-17.2188
6628,-2.05748,-8.47891,-10.3489
6629,5.25055,-7.58443,-10.4724
6630,9.08265,-0.802121,-16.0941
6631,7.11818,1.82959,-17.1755
6632,4.74033,4.5313,-14.7884
6633,1.72004,7.63124,-11.757
6634,-1.56523,9.17535,-10.2723
6635,-10.1393,1.98413,-4.01117
6636,-6.26147,-4.4686,-4.74626
6637,4.9556,-1.68704,-14.9231
6638,8.84658,-0.462341,-18.7974
6639,0.317992,-5.04859,-10.2665
6640,0.240924,-5.2244,-11.5734
6641,0.00674797,-5.50271,-11.3671
6642,-0.225397,-5.77136,-11.1709
6643,-0.455999,-6.0314,-10.9848
6644,-0.686276,-6.28211,-10.8084
6645,-0.916,-6.52111,-10.6424
6646,-0.577217,-2.7212,-10.2078
6647,-0.24407,1.52139,-10.5348
6648,0.084043,5.50304,-10.7724
6649,0.406998,8.45948,-10.7651
6650,0.725809,9.832,-10.4353
6651,2.64476,7.43273,-9.15885
6652,4.32292,2.27435,-6.32696
6653,5.83861,-3.15272,-4.97014
6654,7.14091,-5.9417,-7.01099
6655,8.99256,-2.97948,-9.29528
6656,9.42387,0.75213,-13.1625
6657,8.38773,3.41305,-16.0065
6658,6.05918,3.33093,-16.16
6659,2.79906,0.472587,-13.5856
6660,-4.25232,-3.15519,-6.81461
6661,-9.28248,-2.73295,-4.62702
6662,-9.74535,3.2197,-8.20199
6663,-5.42315,8.5767,-11.5661
6664,1.46409,7.68932,-9.17704
6665,-2.76794,7.81886,-10.5516
6666,-6.71728,6.31715,-12.6229
6667,-9.25738,3.31771,-13.5865
6668,-9.84704,-0.575958,-13.4036
6669,-8.35769,-4.50106,-12.3128
6670,-4.90041,-7.94326,-11.4063
6671,-0.529138,-9.4026,-9.84627
6672,3.97301,-8.7977,-8.80605
6673,7.63034,-6.20169,-8.47416
6674,9.64796,-2.16891,-8.76811
6675,-7.1154,-1.70422,-17.1288
6676,-1.49708,-7.06802,-11.3041
6677,8.95865,3.93901,-14.6489
6678,-8.30128,-0.505688,-2.07698
6679,0.346351,10.0502,-10.3544
6680,-0.216398,9.60981,-10.1396
6681,-1.01766,8.83494,-10.5895
6682,-1.8041,7.34855,-11.393
6683,-2.57417,5.30908,-12.4168
6684,-3.32104,2.92797,-13.484
6685,-3.24954,1.41442,-13.2956
6686,-3.49118,-0.206661,-13.5847
6687,-3.73127,-1.7808,-13.7369
6688,-3.97107,-3.25372,-13.7334
6689,-4.20872,-4.57746,-13.5575
6690,-4.44413,-5.70651,-13.2026
6691,-5.76405,-5.55389,-14.1841
6692,-6.85376,-5.12214,-14.4356
6693,-7.76572,-4.4097,-14.4114
6694,-8.4775,-3.43922,-14.1331
6695,-8.82727,1.47238,-13.6374
6696,-6.6625,6.08055,-12.3051
6697,-2.26792,9.10104,-10.6002
6698,3.05812,9.51406,-9.21005
6699,7.74153,7.11001,-8.54737
6700,9.19599,4.14372,-4.96885
6701,10.1757,1.07934,-1.61655
6702,10.6848,-0.116379,-1.27442
6703,10.6911,1.07582,-4.34335
6704,10.1894,3.48487,-9.4206
6705,9.20003,5.01624,-14.0958
6706,4.23098,9.19621,-11.8746
6707,-2.2702,9.41567,-10.3313
6708,-7.28979,5.42548,-10.5848
6709,-8.62839,-0.923384,-11.8515
6710,-5.70045,-6.53784,-12.4857
6711,-7.46648,2.00304,-17.7516
6712,3.46848,-4.52324,-7.8661
6713,10.9255,-0.184142,-8.62231
6714,3.94782,6.49246,-11.9865
6715,-1.63815,-0.629801,-8.41417
6716,-6.30429,-5.02312,-6.55529
6717,-8.61421,-1.38439,-12.765
6718,-8.48294,-1.56773,-16.0024
6719,-8.36101,-1.29319,-18.669
6720,-7.94622,0.72757,-19.1236
6721,-7.47221,3.7104,-15.7531
6722,-6.87081,5.82639,-10.0447
6723,-6.14627,5.13641,-5.22399
6724,-4.58282,4.35022,-6.0312
6725,-2.40133,6.00197,-7.8686
6726,0.124443,7.43037,-9.87936
6727,-1.30421,7.63053,-7.80103
6728,-2.6862,7.37392,-7.00338
6729,-3.98073,6.93463,-6.30272
6730,-5.15993,6.31979,-5.70954
6731,-8.49893,0.724407,-0.248497
6732,-6.14858,4.26287,-3.78354
6733,-5.13025,4.56443,-5.06745
6734,-3.93585,5.26147,-6.1112
6735,-8.52736,0.404727,0.364906
6736,-4.53614,-0.965121,-2.90085
6737,-5.88479,1.00702,-4.37003
6738,-6.87389,2.5395,-4.19022
6739,-7.668,3.06027,-5.14324
6740,-8.62375,-0.403291,-3.28557
6741,-6.69267,-4.66519,-5.10775
6742,-6.8188,-2.72637,-4.01888
6743,-6.81819,-0.189007,-2.93969
6744,-8.76246,0.186842,-0.903746
6745,-5.85586,-0.74209,-3.87041
6746,8.29935,4.76781,-15.3898
6747,7.44924,-7.26379,-9.70662
6748,-6.63311,-3.41661,-16.3848
6749,-4.55318,-5.46332,-13.7745
6750,-2.09534,-7.39319,-11.6358
6751,0.621973,-8.66079,-10.0454
6752,-5.02807,0.103623,-14.693
6753,-8.35665,2.81586,-13.3045
6754,-4.45838,5.76897,-13.2979
6755,2.01246,4.72589,-8.49727
6756,3.66301,5.41132,-7.18924
6757,5.23063,5.74968,-6.1002
6758,6.67788,5.78331,-5.30262
6759,3.94491,7.43828,-6.85166
6760,0.895223,8.49541,-8.73899
6761,-2.13221,8.5833,-9.93721
6762,4.62651,9.11009,-8.32825
6763,-2.20972,8.21782,-8.10293
6764,-7.37441,1.76435,-1.72571
6765,-8.66619,0.693598,-0.730265
6766,-7.33203,-3.58415,-2.45993
6767,-1.99562,-8.67432,-7.19305
6768,-2.39819,-8.73266,-7.28418
6769,-2.68102,-8.77774,-7.55206
6770,-2.96148,-8.73164,-7.87629
6771,1.09982,-9.4922,-10.7234
6772,5.19407,-7.43872,-8.45024
6773,6.90407,-4.97528,-4.34981
6774,8.406,-2.68406,-2.11248
6775,9.54197,-0.807922,-0.303277
6776,9.98956,-0.317002,0.480585
6777,10.3194,0.0335279,0.901613
6778,10.2923,0.221021,0.442839
6779,10.3188,0.1771,0.056663
6780,10.3111,-0.0775957,-0.701914
6781,10.0304,-1.02032,-2.44451
6782,9.59203,-2.03772,-3.17187
6783,10.1291,-0.731696,-5.63815
6784,9.91042,2.05948,-10.2357
6785,10.0253,0.365656,-12.4564
6786,9.82603,-1.06666,-15.3762
6787,9.19694,-1.11474,-16.7446
6788,9.95397,-0.658386,-18.5071
6789,9.88113,0.704537,-18.0506
6790,8.92373,1.68273,-18.6044
6791,7.33823,1.71021,-17.458
6792,5.16646,1.02578,-15.489
6793,7.89551,-0.750279,-17.1988
6794,9.54369,-0.90276,-18.014
6795,9.63973,1.06288,-18.6709
6796,7.61812,1.19698,-16.9772
6797,3.90201,0.00168861,-13.3041
6798,0.857098,-1.67796,-10.4753
6799,4.37827,0.43301,-14.0646
6800,7.26349,1.87789,-16.6524
6801,9.17904,1.77633,-17.6314
6802,9.6112,-1.65848,-13.0803
6803,7.16254,-6.64763,-7.92003
6804,9.63334,-0.00915781,-9.70633
6805,7.07165,6.49336,-10.8278
6806,0.689325,9.08579,-9.6349
6807,1.87512,9.86076,-9.34927
6808,2.95537,9.31888,-8.47085
6809,-0.540249,9.90226,-9.29783
6810,-3.9112,9.26712,-9.69117
6811,-4.18456,8.60739,-10.36
6812,-4.53001,8.46317,-10.1821
6813,-4.86896,8.28623,-9.97121
6814,1.11302,9.30087,-9.27076
6815,6.69608,5.93617,-6.22245
6816,7.62655,5.47482,-6.34493
6817,8.40978,4.47314,-7.76785
6818,8.99679,3.13638,-9.51575
6819,4.95658,8.51257,-9.81744
6820,-1.40619,9.76316,-10.353
6821,-4.58451,8.02998,-10.3265
6822,-7.30859,5.39978,-12.8374
6823,-9.17633,2.53279,-15.4487
6824,-8.84705,3.86775,-14.7828
6825,-8.21593,5.2623,-13.0467
6826,-10.0802,0.146118,-14.3564
6827,-8.46809,-5.27343,-13.0942
6828,-9.58358,-2.95383,-12.6483
6829,-10.0935,-0.754937,-13.7465
6830,-10.0156,1.26176,-14.5454
6831,-9.35356,2.91688,-14.8899
6832,-9.95537,1.50212,-14.7179
6833,-9.68185,2.35144,-15.9974
6834,-9.08393,2.73679,-16.5959
6835,-8.27539,2.58184,-16.6481
6836,-7.92351,2.45672,-16.1912
6837,-7.53388,2.22444,-15.9779
6838,-8.68848,2.08579,-17.3319
6839,-9.5375,1.74349,-17.6347
6840,-9.96621,1.14206,-17.6691
6841,-10.1646,0.235585,-17.2876
6842,-9.44278,-3.07193,-14.8876
6843,-6.74104,-6.80727,-12.0464
6844,-2.74097,-9.2584,-9.99635
6845,-4.14431,-8.83534,-10.5311
6846,-5.59743,-8.00258,-11.0663
6847,-6.90335,-6.95007,-11.6796
6848,-7.71746,-6.54523,-11.1169
6849,-8.41417,-5.69808,-9.80841
6850,-9.00424,-4.62391,-8.29566
6851,-10.0954,0.880555,-7.80227
6852,-7.91821,6.0323,-8.33321
6853,-10.1981,0.816663,-6.32705
6854,-8.93026,-3.94501,-5.29793
6855,-10.1254,-1.21358,-6.58885
6856,-9.79058,2.66164,-9.54246
6857,-7.93594,5.82924,-11.7946
6858,-7.18501,6.34975,-13.4043
6859,-6.22914,6.85617,-13.4054
6860,-8.31572,5.22014,-13.3671
6861,-9.71155,2.8532,-13.5682
6862,-8.83005,5.1053,-10.8063
6863,-7.52471,6.84455,-9.9201
6864,-6.66256,7.83478,-10.7397
6865,-5.45208,8.28547,-9.58416
6866,-4.13818,7.93473,-9.15364
6867,-0.440801,7.51552,-10.9856
6868,3.26037,6.02152,-13.7071
6869,8.64297,2.6018,-14.7474
6870,7.813,-4.50042,-12.5926
6871,9.10852,-0.950872,-13.4681
6872,8.80683,2.48768,-13.9443
6873,7.01587,5.28652,-13.5465
6874,8.52076,-3.35564,-9.85105
6875,1.13404,-8.06642,-8.88055
6876,1.47684,-8.98602,-9.18564
6877,1.87421,-9.38864,-9.61824
6878,2.26719,-9.30097,-10.242
6879,-2.27812,-9.84981,-10.5604
6880,-6.53128,-7.62357,-12.4189
6881,-6.77125,-6.86655,-12.4653
6882,-7.01785,-5.60953,-13.6947
6883,-7.25818,-4.152,-14.7606
6884,-8.50128,-2.83306,-16.6864
6885,-9.49063,-1.77307,-17.8973
6886,-6.3536,-3.13782,-13.789
6887,-1.77445,-4.63054,-9.58173
6888,4.40589,-5.33625,-5.4177
6889,8.48627,-2.65498,-3.48
6890,8.72854,2.53579,-4.74337
6891,8.45177,-2.10699,-1.61381
6892,4.21901,-0.801229,-4.43721
6893,4.14419,2.74694,-5.98432
6894,3.99092,5.58168,-6.89694
6895,-6.95834,7.44269,-9.87913
6896,-9.78694,-2.39936,-3.14028
6897,-9.24898,-2.37589,-1.43417
6898,-8.66107,-1.36462,-1.0357
6899,-7.95381,0.343266,-1.56743
6900,-6.53088,2.09907,-3.49391
6901,-4.82336,4.27191,-5.53183
6902,-2.92972,6.35887,-7.49383
6903,-9.58434,2.24166,-3.33644
6904,-9.16497,-2.36021,-3.03715
6905,-6.19004,-2.84822,-5.35554
6906,-2.17476,-2.53221,-9.00027
6907,-1.77641,-4.28825,-8.42699
6908,-1.35025,-5.83375,-8.88757
6909,-0.927124,-7.17356,-9.27196
6910,-6.10346,-5.77086,-4.92772
6911,-9.55548,-2.62805,-2.13811
6912,-10.244,0.905283,-1.25716
6913,-4.61239,4.78398,-6.64298
6914,4.65449,3.94138,-14.5095
6915,-2.77482,0.567157,-8.5296
6916,-8.86614,-2.01261,-2.84739
6917,-9.4407,-0.619969,-0.784766
6918,-9.88207,-0.0701303,-0.195458
6919,8.29311,-4.19223,-10.0494
6920,-4.38462,3.3168,-12.1096
6921,-3.32719,8.37988,-9.80989
6922,8.38686,3.22114,-3.23545
6923,4.45782,-4.27632,-5.04365
6924,3.89866,-5.7233,-5.79723
6925,3.41922,-6.90005,-6.6602
6926,2.92279,-7.90201,-7.47413
6927,1.0023,-10.2199,-13.4114
6928,-0.91679,-10.3411,-13.6582
