timestamp(ms),altitude(SCALED_PRESSURE2)
1250253.1169433594,716.122138201482
1250353.1169433594,716.122138201482
1250453.1169433594,715.8009942656184
1250553.1169433594,715.8009942656184
1250653.1169433594,715.8009942656184
1250753.1169433594,715.9799307170271
1250853.1169433594,715.9799307170271
1250953.1169433594,715.9463470308527
1251053.1169433594,715.9463470308527
1251153.1169433594,715.8051921423611
1251253.1169433594,715.8051921423611
1251353.1169433594,715.8051921423611
1251453.1169433594,715.7689855279369
1251553.1169433594,715.7689855279369
1251653.1169433594,715.4405098216204
1251753.1169433594,715.4405098216204
1251853.1169433594,715.4405098216204
1251953.1169433594,715.1959983289044
1252053.1169433594,715.1959983289044
1252153.1169433594,715.2437456938227
1252253.1169433594,715.2437456938227
1252353.1169433594,715.2437456938227
1252453.1169433594,714.6697468125883
1252553.1169433594,714.6697468125883
1252653.1169433594,714.4158152997833
1252753.1169433594,714.4158152997833
1252853.1169433594,713.7212174055385
1252953.1169433594,713.7212174055385
1253053.1169433594,713.7212174055385
1253153.1169433594,713.1504751759566
1253253.1169433594,713.1504751759566
1253353.1169433594,712.5645625298056
1253453.1169433594,712.5645625298056
1253553.1169433594,711.7017702395847
1253653.1169433594,711.7017702395847
1253753.1169433594,711.7017702395847
1253853.1169433594,710.9208792519768
1253953.1169433594,710.9208792519768
1254053.1169433594,709.7315961310342
1254153.1169433594,709.7315961310342
1254253.1169433594,709.7315961310342
1254353.1169433594,708.8224487180961
1254453.1169433594,708.8224487180961
1254553.1169433594,707.8075135271076
1254653.1169433594,707.8075135271076
1254753.1169433594,707.8075135271076
1254853.1169433594,706.4693171050866
1254953.1169433594,706.4693171050866
1255053.1169433594,705.5846474688392
1255153.1169433594,705.5846474688392
1255253.1169433594,704.0445705519315
1255353.1169433594,704.0445705519315
1255453.1169433594,703.4844732340797
1255553.1169433594,703.4844732340797
1255653.1169433594,703.4844732340797
1255753.1169433594,702.5744642505996
1255853.1169433594,702.5744642505996
1255953.1169433594,701.302616030312
1256053.1169433594,701.302616030312
1256153.1169433594,701.302616030312
1256253.1169433594,700.4635584092256
1256353.1169433594,700.4635584092256
1256453.1169433594,699.1779074855388
1256553.1169433594,699.1779074855388
1256653.1169433594,698.6076788191358
1256753.1169433594,698.6076788191358
1256853.1169433594,698.6076788191358
1256953.1169433594,697.9107878952619
1257053.1169433594,697.9107878952619
1257153.1169433594,697.0087420615035
1257253.1169433594,697.0087420615035
1257353.1169433594,696.3795167162174
1257453.1169433594,696.3795167162174
1257553.1169433594,696.3795167162174
1257653.1169433594,695.2169934952905
1257753.1169433594,695.2169934952905
1257853.1169433594,694.3545010725244
1257953.1169433594,694.3545010725244
1258053.1169433594,694.3545010725244
1258153.1169433594,693.8050246870614
1258253.1169433594,693.8050246870614
1258353.1169433594,692.9683231818423
1258453.1169433594,692.9683231818423
1258553.1169433594,692.9683231818423
1258653.1169433594,692.2818642592863
1258753.1169433594,692.2818642592863
