t,velX,velY,velZ,velAir,vel
6845,-0.287644,-0.53989,-0.763407,14.4781,14.4781
6846,-0.442841,-0.538336,-0.646076,14.3641,14.3641
6847,-0.586463,-0.515867,-0.546134,14.3185,14.3185
6848,-0.677051,-0.37814,-0.4591,14.5682,14.5682
6849,-0.757254,-0.234026,-0.336791,14.9455,14.9455
6850,-0.828089,-0.107453,-0.235308,15.3003,15.3003
6851,-1.01358,-0.0133094,-0.0153013,15.734,15.734
6852,-0.870248,0.0784439,-0.156794,15.8112,15.8112
6853,-1.02161,0.00831626,-0.0352621,15.7296,15.7296
6854,-0.815713,0.138739,-0.259527,15.8254,15.8254
6855,-0.987625,-0.0321089,0.00242392,15.7606,15.7606
6856,-1.00774,0.0443072,-0.0446407,15.8052,15.8052
6857,-0.868457,0.318166,-0.299881,16.1456,16.1456
6858,-0.805005,0.396936,-0.534114,16.0613,16.0613
6859,-0.719393,0.492954,-0.628332,16.3144,16.3144
6860,-0.899613,0.324286,-0.412688,15.9352,15.9352
6861,-1.00444,0.122111,-0.313978,15.4635,15.4635
6862,-0.941689,0.268551,-0.132761,16.2398,16.2398
6863,-0.83399,0.345084,-0.181543,16.4711,16.4711
6864,-0.762701,0.231655,-0.436632,15.8191,15.8191
6865,-0.655225,0.0645172,-0.507912,15.44,15.44
6866,-0.535177,-0.150119,-0.634013,14.952,14.952
6867,-0.178315,-0.324664,-0.980841,14.7949,14.7949
6868,0.198893,-0.439009,-1.32309,15.1167,15.1167
6869,0.814831,-0.100413,-1.812,17.253,17.253
6870,0.838638,0.0250266,-1.8638,17.5517,17.5517
6871,0.918163,0.0126112,-1.9118,17.7883,17.7883
6872,0.8366,-0.0547133,-1.8224,17.4108,17.4108
6873,0.612878,-0.155665,-1.59307,16.6087,16.6087
6874,0.887515,-0.0666079,-1.89369,17.5328,17.5328
6875,0.227849,-0.716435,-1.17633,14.9069,14.9069
6876,0.262743,-0.561979,-1.26227,15.146,15.146
6877,0.302878,-0.379682,-1.33757,15.4851,15.4851
6878,0.342303,-0.184499,-1.40259,15.8933,15.8933
6879,-0.106774,-0.43525,-1.00034,14.7245,14.7245
6880,-0.553758,-0.543415,-0.649601,14.1593,14.1593
6881,-0.582329,-0.690153,-0.580032,13.9879,13.9879
6882,-0.611479,-0.776455,-0.663991,13.6728,13.6728
6883,-0.640106,-0.820851,-0.772099,13.3916,13.3916
6884,-0.780439,-0.696593,-0.84795,13.2469,13.2469
6885,-0.897637,-0.54953,-0.905123,13.2438,13.2438
6886,-0.543994,-0.828698,-0.7935,13.5124,13.5124
6887,-0.0689478,-0.93956,-0.858245,14.235,14.235
6888,0.531605,-0.713054,-1.15581,15.8252,15.8252
6889,0.882856,-0.202083,-1.43298,17.5604,17.5604
6890,0.834102,0.29633,-1.53073,18.3217,18.3217
6891,0.879271,-0.268847,-1.15825,17.6564,17.6564
6892,0.507593,-0.78957,-0.795538,16.0509,16.0509
6893,0.497562,-0.63659,-0.735671,16.296,16.296
6894,0.479308,-0.434839,-0.607431,16.7039,16.7039
6895,-0.63003,0.172195,-1.49891,14.5834,14.5834
6896,-1.00114,-0.215851,-1.43727,13.1526,13.1526
6897,-0.954247,-0.379035,-1.13082,13.1974,13.1974
6898,-0.90127,-0.499521,-0.861265,13.3911,13.3911
6899,-0.835022,-0.566497,-0.631865,13.7156,13.7156
6900,-0.699969,-0.643578,-0.567602,13.894,13.894
6901,-0.533682,-0.619188,-0.574043,14.19,14.19
6902,-0.346218,-0.50721,-0.668688,14.5578,14.5578
6903,-0.979296,-0.213543,-0.327085,14.72,14.72
6904,-0.887333,0.360296,-0.466501,15.9625,15.9625
6905,-0.570707,0.662988,-0.727682,16.9131,16.9131
6906,-0.159253,0.831006,-0.999258,17.8176,17.8176
6907,-0.121678,0.711831,-0.905176,17.5811,17.5811
6908,-0.0812714,0.573311,-0.930236,17.1986,17.1986
6909,-0.0412791,0.41413,-0.964224,16.7834,16.7834
6910,-0.566948,0.38587,-0.430498,16.5036,16.5036
6911,-0.933579,0.225163,-0.134895,16.1344,16.1344
6912,-1.03104,-0.0596283,-0.0882917,15.458,15.458
6913,-0.508728,-0.587878,-0.656329,14.1515,14.1515
6914,0.419365,-0.639444,-1.33166,15.4163,15.4163
6915,-0.332853,-0.919057,-0.981225,13.5254,13.5254
6916,-0.916451,-0.492554,-1.12253,13.0379,13.0379
6917,-0.965678,-0.310703,-0.892923,13.6265,13.6265
6918,-1.00152,-0.178068,-0.775751,14.0266,14.0266
6919,0.795351,-0.240231,-0.11568,18.7218,18.7218
6920,-0.358536,-0.655966,-1.06563,13.7563,13.7563
6921,-0.427126,0.751436,-0.635239,17.5244,17.5244
6922,0.795154,0.477957,-1.24374,18.8423,18.8423
6923,0.524054,-0.751112,-1.01331,15.8983,15.8983
6924,0.471933,-0.763152,-1.08565,15.644,15.644
6925,0.427737,-0.733359,-1.1492,15.4839,15.4839
6926,0.381835,-0.6761,-1.19185,15.3837,15.3837
6927,0.198959,-0.582448,-1.59934,14.6483,14.6483
6928,0.0127879,-0.301289,-1.45523,14.7822,14.7822
6929,-0.177724,0.023819,-1.26774,15.2186,15.2186
6930,0.351219,0.492746,-1.47534,17.4425,17.4425
6931,0.752424,0.454211,-1.47996,18.4747,18.4747
6932,0.80192,0.425836,-0.960762,18.9751,18.9751
6933,0.839553,0.24001,-0.454332,19.2363,19.2363
6934,0.902509,-0.015571,-0.18429,19.3356,19.3356
6935,0.713008,0.425481,-0.639577,19.0372,19.0372
6936,0.877966,0.0777398,-0.123279,19.5224,19.5224
6937,0.912133,-0.0076383,-0.0350185,19.628,19.628
6938,0.811759,0.231992,-0.28369,19.3683,19.3683
6939,0.572718,0.231663,-0.156319,18.8648,18.8648
6940,0.234232,0.0254988,-0.46337,17.0863,17.0863
6941,-0.0492269,-0.380213,-1.02246,14.9233,14.9233
6942,-0.331747,-0.666847,-1.24035,13.5931,13.5931
6943,-0.399536,-0.510857,-1.21042,13.7552,13.7552
6944,-0.468856,-0.397385,-1.29368,13.7466,13.7466
6945,-0.535641,-0.282263,-1.37647,13.7743,13.7743
6946,-0.51659,0.000592363,-1.34356,14.4689,14.4689
6947,-0.507035,0.288923,-1.30703,15.2629,15.2629
6948,0.388719,0.372572,-0.430395,18.2919,18.2919
6949,0.911428,0.0933415,0.0307952,19.9232,19.9232
6950,0.613545,-0.308506,-0.252629,17.8237,17.8237
6951,0.912981,0.0484483,-0.531382,18.9973,18.9973
6952,0.566768,0.762689,-1.06306,19.1219,19.1219
6953,0.385762,0.830948,-1.09113,18.8542,18.8542
6954,0.171741,0.881733,-1.05532,18.5747,18.5747
6955,0.184403,0.563185,-1.24013,17.4276,17.4276
6956,0.197951,0.0923547,-1.30527,16.1797,16.1797
6957,0.21036,-0.410626,-1.29684,15.2194,15.2194
6958,-0.601129,-0.586315,-0.473548,14.302,14.302
6959,-1.03009,-0.082181,-0.538973,14.569,14.569
6960,-1.02704,0.0242712,-0.239724,15.3447,15.3447
6961,-0.995512,0.0526776,-0.0300215,15.8687,15.8687
6962,-0.930618,-0.0889217,-0.0526825,15.5853,15.5853
6963,-0.995828,0.108086,-0.042438,15.9695,15.9695
6964,-0.624858,0.485807,-0.455944,16.667,16.667
6965,-0.934472,-0.0264176,-0.0588143,15.7008,15.7008
6966,-1.01123,0.0926629,-0.289704,15.429,15.429
6967,-0.731664,-0.379018,-0.472378,14.4636,14.4636
6968,0.0751652,-0.317025,-1.1607,15.1773,15.1773
6969,0.79463,-0.0441609,-1.88327,17.2498,17.2498
6970,0.944483,-0.023125,-1.96666,17.7889,17.7889
6971,0.846336,-0.158659,-1.83306,17.2466,17.2466
6972,0.529506,-0.416745,-1.487,15.9665,15.9665
6973,0.211363,-0.687058,-1.1694,14.9114,14.9114
6974,-0.141286,-0.859008,-0.933353,14.0772,14.0772
6975,-0.58194,-0.750385,-0.802385,13.5496,13.5496
6976,-0.896746,-0.454764,-0.784844,13.591,13.591
6977,-0.847532,-0.536376,-0.877023,13.3781,13.3781
6978,-0.777465,-0.63161,-0.993324,13.1574,13.1574
6979,-0.697267,-0.704876,-1.08741,13.0416,13.0416
6980,-0.990444,0.0932006,-1.92746,13.5386,13.5386
6981,-0.276435,-0.582851,-1.23486,13.8498,13.8498
6982,-0.207848,-0.549083,-1.19486,14.0929,14.0929
6983,-0.127381,-0.538204,-1.1313,14.3549,14.3549
6984,-0.779351,-0.329231,-1.67233,13.009,13.009
6985,-1.02637,-0.0113186,-1.94328,13.2029,13.2029
6986,-0.0759642,0.549327,-1.00006,17.0648,17.0648
6987,0.930824,0.0888996,-0.283703,19.4715,19.4715
6988,0.122353,-0.791623,-0.882812,14.8611,14.8611
6989,-0.0240609,-1.02246,-1.04321,14.0035,14.0035
6990,-0.181939,-0.815017,-0.954197,14.0216,14.0216
6991,0.298763,-0.451912,-1.35027,15.3407,15.3407
6992,0.700935,-0.0570622,-1.79206,16.9574,16.9574
6993,0.917079,0.057739,-1.94698,17.8563,17.8563
6994,0.935512,0.0136906,-1.88869,17.8666,17.8666
6995,0.924609,-0.0159374,-1.89897,17.7632,17.7632
6996,0.897264,-0.156434,-1.80278,17.4539,17.4539
6997,0.823618,-0.341999,-1.60048,16.9957,16.9957
6998,0.721922,-0.556147,-1.35844,16.4909,16.4909
6999,0.803258,0.0639416,-1.53046,17.7102,17.7102
7000,-0.28701,-0.642271,-0.516568,14.6947,14.6947
7001,0.377885,0.0152572,-1.40788,16.3919,16.3919
7002,0.85647,0.285526,-1.63149,18.3091,18.3091
7003,0.891432,0.253685,-1.50884,18.4355,18.4355
7004,0.910484,0.221955,-1.49693,18.4399,18.4399
7005,0.926402,0.186408,-1.48133,18.4299,18.4299
7006,0.945389,0.0813903,-1.80752,18.0816,18.0816
7007,0.95568,0.00994126,-1.89523,17.9311,17.9311
7008,0.680279,-0.00857178,-1.69755,17.0436,17.0436
7009,-0.0856261,-0.0842737,-0.931896,15.5235,15.5235
7010,-0.806104,-0.0948264,-0.220853,15.383,15.383
7011,-0.522121,0.0108633,-0.401998,15.6867,15.6867
7012,-0.159367,0.170397,-0.766759,16.1509,16.1509
7013,-0.0029355,0.291353,-0.995284,16.5027,16.5027
7014,0.142882,0.416055,-1.12549,17.0198,17.0198
7015,0.45192,0.471295,-1.3571,17.733,17.733
7016,0.713344,0.423816,-1.51366,18.2518,18.2518
7017,0.89007,0.26944,-1.55978,18.4331,18.4331
7018,0.913275,0.160425,-1.80775,18.1289,18.1289
7019,0.933758,0.0747603,-1.92887,17.9613,17.9613
7020,0.94835,0.013228,-2.00829,17.8534,17.8534
7021,0.887633,0.0201028,-2.02426,17.6352,17.6352
7022,0.775243,-0.0634232,-1.90832,17.1315,17.1315
7023,0.399679,-0.200604,-1.47572,15.9654,15.9654
7024,-0.0838391,-0.341977,-1.00851,14.9317,14.9317
7025,0.334665,-0.189716,-1.32733,15.926,15.926
7026,0.688308,-0.0307028,-1.68758,17.0317,17.0317
7027,0.909606,0.0332698,-1.90104,17.8034,17.8034
7028,0.964552,0.00158862,-1.93132,17.9297,17.9297
7029,0.884806,0.205084,-1.73035,18.1677,18.1677
7030,0.602944,0.507647,-1.5112,18.1421,18.1421
7031,0.183796,0.765226,-1.18042,18.1017,18.1017
7032,-0.280537,0.841459,-0.956017,17.6936,17.6936
7033,0.154922,0.93174,-1.15831,18.6252,18.6252
7034,0.546444,0.793389,-1.10528,19.127,19.127
7035,-0.783067,0.581881,-0.920077,16.1444,16.1444
7036,-0.691228,-0.654861,-0.78046,13.5523,13.5523
7037,-0.328424,-0.929453,-0.92308,13.5972,13.5972
7038,0.0799922,-0.94591,-0.928778,14.4963,14.4963
7039,0.473971,-0.68806,-0.662179,16.2528,16.2528
7040,0.783715,-0.312932,-0.280888,18.302,18.302
7041,0.244536,-0.139737,-0.874874,16.241,16.241
7042,0.116125,-0.264803,-0.879446,15.6835,15.6835
7043,-0.00937395,-0.393923,-1.0003,15.0149,15.0149
7044,-0.134906,-0.509397,-1.10709,14.4134,14.4134
7045,0.328533,-0.560794,-0.70389,15.9611,15.9611
7046,0.712685,-0.445002,-0.44974,17.6227,17.6227
7047,0.839046,0.39829,-0.513051,19.5129,19.5129
7048,-0.206129,0.897346,-1.02228,17.9495,17.9495
7049,-0.356673,0.833882,-1.27722,17.2512,17.2512
7050,-0.491842,0.762467,-1.34329,16.7381,16.7381
7051,-0.616131,0.674,-1.41487,16.1955,16.1955
7052,-0.376991,0.741546,-1.20408,16.9589,16.9589
7053,-0.115753,0.706859,-1.07102,17.4101,17.4101
7054,-0.154505,0.632741,-1.13301,17.0438,17.0438
7055,-0.193279,0.531221,-1.1761,16.6202,16.6202
7056,0.650501,-0.0689299,-0.289043,18.2798,18.2798
7057,0.969862,0.111602,-0.341227,19.5664,19.5664
7058,0.524932,0.86747,-0.993275,19.4053,19.4053
7059,0.134858,0.970218,-1.08236,18.7866,18.7866
7060,-0.280153,0.875602,-0.91456,17.8572,17.8572
7061,-0.654477,0.690906,-0.561315,17.1093,17.1093
7062,-0.906818,0.386686,-0.426125,16.0779,16.0779
7063,0.924848,0.313891,-0.988815,19.093,19.093
7064,-0.490543,-0.758663,-1.19415,13.1903,13.1903
7065,-0.213141,0.591272,-1.1409,16.8009,16.8009
7066,0.748804,-0.123195,-0.379585,18.35,18.35
7067,0.888638,0.275872,-0.589044,19.3053,19.3053
7068,-0.585718,0.724106,-0.901355,16.8925,16.8925
7069,-0.671974,-0.71426,-0.795769,13.4655,13.4655
7070,0.834996,-0.495421,-0.689239,17.6448,17.6448
7071,0.979244,0.0164174,-1.13701,18.5407,18.5407
7072,0.78288,0.547487,-1.14625,19.0628,19.0628
7073,0.730402,-0.621595,-1.10084,16.6592,16.6592
7074,-0.505957,-0.74829,-0.707638,13.8269,13.8269
7075,-0.323941,-0.607044,-0.563467,14.6017,14.6017
7076,-0.12815,-0.294964,-0.682827,15.3396,15.3396
7077,0.0731179,0.0993212,-0.87724,16.333,16.333
7078,-0.0764547,-0.0596047,-0.892964,15.641,15.641
7079,-0.219358,-0.212548,-0.755848,15.2124,15.2124
7080,-0.357666,-0.344777,-0.639465,14.8654,14.8654
7081,-0.769426,-0.260095,-0.29807,14.95,14.95
7082,-0.96707,-0.0401358,-0.164654,15.4151,15.4151
7083,-0.971448,-0.0358316,-0.11764,15.515,15.515
7084,-0.97187,-0.0326804,-0.111104,15.5349,15.5349
7085,-0.873693,-0.207223,-0.253245,15.0032,15.0032
7086,-0.689681,-0.290492,-0.396816,14.8228,14.8228
7087,-0.321384,-0.344649,-0.651058,14.9151,14.9151
7088,0.127656,-0.33751,-1.06846,15.3647,15.3647
7089,0.550567,-0.261741,-1.46953,16.309,16.309
7090,-0.0909371,-0.542378,-1.00465,14.5737,14.5737
7091,-0.687349,-0.522955,-0.610507,14.0425,14.0425
7092,-0.974965,-0.10764,-0.606151,14.47,14.47
7093,-0.938932,-0.219607,-0.652734,14.2003,14.2003
7094,-0.898567,-0.347372,-0.755639,13.8373,13.8373
7095,-0.969607,-0.0251768,-1.17029,13.92,13.92
7096,-0.92418,0.253903,-1.55514,14.3517,14.3517
7097,-0.77095,0.300689,-1.70748,14.5738,14.5738
7098,-0.762628,0.206668,-1.81767,14.2377,14.2377
7099,-0.74903,0.122555,-1.83732,14.0125,14.0125
7100,-0.709497,-0.0570762,-1.73509,13.6862,13.6862
7101,-0.680726,-0.275446,-1.64535,13.3031,13.3031
7102,-0.768172,-0.325538,-1.66931,13.0367,13.0367
7103,-0.835332,-0.32639,-1.657,12.9425,12.9425
7104,-0.918159,-0.192369,-1.61006,13.1603,13.1603
7105,-0.952545,0.0158611,-1.45295,13.7588,13.7588
7106,-0.916246,0.270488,-1.24881,14.6864,14.6864
7107,-0.953952,-0.0594387,-0.906915,14.1745,14.1745
7108,-0.863386,-0.343051,-0.611908,14.1151,14.1151
7109,-0.941875,0.15747,-0.5239,15.2688,15.2688
7110,-0.660915,0.642644,-0.677162,16.7901,16.7901
7111,-0.653947,0.462463,-0.592894,16.3598,16.3598
7112,-0.639376,0.199448,-0.469005,15.8515,15.8515
7113,-0.623919,-0.111825,-0.463328,15.1645,15.1645
7114,0.10534,0.133133,-1.07576,16.2691,16.2691
7115,0.781598,0.241997,-1.69342,17.9189,17.9189
7116,0.363554,0.254166,-1.38211,16.9201,16.9201
7117,-0.159396,0.146973,-0.873433,15.964,15.964
7118,-0.631471,0.0211147,-0.399636,15.5509,15.5509
7119,-0.450839,-0.0770285,-0.483795,15.4749,15.4749
7120,-0.257029,-0.198294,-0.682241,15.2695,15.2695
7121,-0.0503674,-0.321328,-0.886234,15.189,15.189
7122,0.699664,-0.12843,-1.63631,16.9134,16.9134
7123,0.942284,-0.170735,-1.66423,17.679,17.679
7124,1.02304,0.0259551,-1.55368,18.4146,18.4146
7125,0.92812,0.3908,-1.26623,19.0517,19.0517
7126,0.980441,0.214377,-1.34902,18.7772,18.7772
7127,1.01054,0.0530668,-1.31467,18.5853,18.5853
7128,0.811388,-0.590551,-1.1574,16.9331,16.9331
7129,0.207347,-0.966754,-1.00421,14.7131,14.7131
7130,0.446702,-0.683181,-1.2789,15.4849,15.4849
7131,0.660063,-0.205392,-1.62026,16.6515,16.6515
7132,0.832819,0.188029,-1.78191,17.9197,17.9197
7133,0.5391,0.298828,-1.31401,17.5653,17.5653
7134,0.16115,0.36986,-0.95624,17.105,17.105
7135,-0.237079,0.386036,-0.588094,16.7943,16.7943
7136,-0.631142,0.115299,-0.240143,16.0484,16.0484
7137,-0.882894,-0.0291071,0.0133041,15.9109,15.9109
7138,-0.60104,-0.00317,-0.336796,15.6489,15.6489
7139,-0.180574,0.0995506,-0.758547,15.9527,15.9527
7140,0.290717,0.197212,-1.2228,16.7278,16.7278
7141,0.728706,0.24769,-1.61241,17.8087,17.8087
7142,0.0215114,-0.00494428,-0.983877,15.8657,15.8657
7143,-0.672211,-0.251385,-0.349299,15.0087,15.0087
7144,-0.940172,0.0424245,-0.319931,15.3366,15.3366
7145,-0.948599,0.0245426,-0.0143157,15.8916,15.8916
7146,-0.947339,0.0134181,0.0853033,16.0899,16.0899
7147,-0.944192,0.0232609,0.125504,16.2076,16.2076
7148,-0.931413,-0.0140258,-0.0396716,15.772,15.772
7149,-0.930304,-0.0185902,-0.0441114,15.7538,15.7538
7150,-0.746944,0.0181578,-0.168044,15.8069,15.8069
7151,-0.36496,0.174573,-0.557916,16.0761,16.0761
7152,-0.591367,0.209154,-0.289115,16.2423,16.2423
7153,-0.771767,0.189434,-0.135028,16.2378,16.2378
7154,-0.887086,0.121624,-0.0536336,16.1002,16.1002
7155,-0.885054,-0.000706438,0.0359748,16.0194,16.0194
7156,-0.498222,0.276551,-0.376223,16.4004,16.4004
7157,-0.0490786,0.811157,-1.08654,17.8663,17.8663
7158,0.412122,0.906868,-1.11068,19.1538,19.1538
7159,0.787543,0.471402,-0.634074,19.3828,19.3828
7160,1.01189,0.0815207,-0.0605025,20.0838,20.0838
7161,0.967001,0.151566,-0.128107,19.9514,19.9514
7162,0.978607,-0.045851,-0.114508,19.6545,19.6545
7163,0.602651,-0.0597714,-0.47119,17.8866,17.8866
7164,0.810276,-0.214003,-0.535719,18.181,18.181
7165,0.951495,-0.222245,-0.49964,18.704,18.704
7166,1.02424,-0.102976,-0.591665,19.0488,19.0488
7167,0.511418,-0.219339,-0.462282,17.3501,17.3501
7168,-0.390171,0.285068,-1.32373,15.4305,15.4305
7169,-0.640683,-0.0929913,-1.74467,13.7018,13.7018
7170,-0.821242,-0.260273,-1.76569,13.0191,13.0191
7171,-0.916835,-0.136321,-1.48553,13.4038,13.4038
7172,-0.92362,0.0316747,-1.46388,13.8271,13.8271
7173,-0.900335,0.2095,-1.37347,14.4153,14.4153
7174,-0.472659,-0.766657,-0.855368,13.6424,13.6424
7175,0.654499,-0.43803,-1.51222,16.318,16.318
7176,0.636561,-0.27618,-1.53615,16.5082,16.5082
7177,0.61641,-0.0905165,-1.55296,16.7722,16.7722
7178,0.596021,0.108549,-1.53449,17.1315,17.1315
7179,0.031898,0.325817,-1.05627,16.603,16.603
7180,-0.523461,0.425766,-0.589207,16.4429,16.4429
7181,-0.92876,0.0513699,-0.06009,15.8769,15.8769
7182,-0.601938,-0.354735,-0.334729,14.946,14.946
7183,0.211332,-0.469706,-1.03045,15.3929,15.3929
7184,-0.498268,-0.654916,-0.756202,13.9109,13.9109
